longitude,latitude,housing_median_age,median_income,median_house_value
-116.28,32.84,18,2.5179,58800
-116.37,33.19,12,2.5795,98700
-116.58,32.69,19,2.919,116500
-116.45,32.65,22,2.1949,127100
-116.35,32.74,16,1.7137,110700
-116.2,32.64,28,1.4648,61800
-116.75,32.85,17,4.2321,217400
-116.79,32.84,12,3.5769,231800
-116.76,32.84,16,3.1196,187200
-116.77,32.82,16,2.875,222900
-116.75,32.82,17,6.6361,308600
-116.8,32.8,11,6.1481,274600
-116.62,32.86,18,4.0159,169100
-116.66,32.79,13,6.2152,240600
-116.87,32.75,15,5.5164,248900
-116.91,32.73,8,6.4745,300300
-116.87,32.72,13,5.7652,259900
-116.89,32.67,9,6.2578,293100
-116.76,32.74,14,4.7367,214500
-116.79,32.61,19,3.5227,206100
-122.41,37.81,25,3.6728,500001
-122.41,37.81,31,1.8981,500001
-122.42,37.81,52,4.3472,500001
-122.42,37.8,52,8.0755,500001
-122.42,37.8,52,4.9211,500001
-122.42,37.8,50,3.2356,500001
-122.42,37.8,52,4.4712,500001
-122.41,37.8,52,3.1477,500001
-122.41,37.8,52,4.1607,350000
-122.41,37.8,52,5.4378,500001
-122.41,37.8,52,2.5875,500001
-122.41,37.8,52,3.6065,433300
-122.41,37.8,52,6.3245,500001
-122.4,37.8,52,4.775,500001
-122.4,37.8,52,4.2015,412500
-122.4,37.81,12,7.7852,250000
-122.41,37.8,52,2.8229,375000
-122.4,37.8,52,1.9063,300000
-122.41,37.8,52,2.75,168800
-122.41,37.8,52,3.3839,400000
-122.41,37.8,52,1.8295,243800
-122.41,37.8,30,0.8836,450000
-122.41,37.8,52,5.866,500001
-122.41,37.8,52,3.5746,350000
-122.41,37.79,52,2.9871,380000
-122.42,37.8,52,4.3472,500001
-122.42,37.8,52,4.2458,450000
-122.42,37.8,52,2.0987,458300
-122.42,37.8,52,3.3643,420000
-122.42,37.8,52,2.5603,287500
-122.42,37.79,52,2.565,225000
-122.42,37.79,52,2.1343,400000
-122.42,37.79,52,2.5013,275000
-122.41,37.79,52,3.0296,500001
-122.41,37.79,52,3.3681,500001
-122.41,37.79,52,3.5066,350000
-122.41,37.8,52,1.9145,225000
-122.41,37.79,52,1.3668,55000
-122.41,37.8,52,0.9,500001
-122.39,37.8,25,4.5581,500001
-122.4,37.79,52,1.4552,450000
-122.41,37.79,52,1.5156,237500
-122.41,37.79,52,3.2059,500001
-122.41,37.79,52,2.5166,275000
-122.42,37.79,52,1.8068,225000
-122.41,37.79,52,1.724,225000
-122.42,37.78,26,2.3304,500001
-122.42,37.78,27,0.8543,500001
-122.43,37.81,39,3.7679,500001
-122.44,37.8,52,3.4801,500001
-122.44,37.8,52,4.2857,500001
-122.43,37.81,52,4.6781,500001
-122.45,37.81,52,3.9028,500001
-122.44,37.8,52,5.0376,500001
-122.44,37.8,52,4.5523,500001
-122.44,37.8,52,3.2447,500001
-122.44,37.8,52,2.7717,500000
-122.44,37.8,52,4.625,500001
-122.44,37.8,52,7.9761,500001
-122.44,37.8,52,5.2539,500001
-122.44,37.8,52,3.9856,500001
-122.43,37.8,52,4.1047,466700
-122.43,37.8,52,4.199,400000
-122.43,37.8,52,3.3715,500000
-122.43,37.8,52,3.6893,475000
-122.43,37.8,52,3.2235,500000
-122.43,37.8,52,4.0417,500001
-122.42,37.8,52,4.038,500001
-122.43,37.8,52,5.0365,500000
-122.43,37.8,52,5.7934,500001
-122.43,37.8,52,4.5399,500001
-122.42,37.8,52,4.5913,500001
-122.42,37.79,48,4.0156,500001
-122.43,37.79,52,3.8068,500001
-122.43,37.79,52,7.2623,500001
-122.43,37.79,52,5.8543,500001
-122.44,37.79,52,5.3124,500001
-122.44,37.79,52,10.8783,500001
-122.44,37.79,52,8.0755,500001
-122.44,37.79,52,15.0001,500001
-122.45,37.79,52,10.0914,500001
-122.45,37.79,52,5.5634,500001
-122.45,37.79,52,1.4804,425000
-122.45,37.79,52,10.7097,500001
-122.46,37.79,52,14.2959,500001
-122.46,37.79,52,5.2909,500001
-122.44,37.79,52,3.975,500001
-122.44,37.79,52,4.4375,500001
-122.44,37.79,52,6.4209,500001
-122.43,37.79,52,4.3986,500001
-122.43,37.79,52,4.2042,500001
-122.42,37.79,52,2.6607,87500
-122.42,37.79,6,3.4423,117500
-122.43,37.79,50,2.7165,500001
-122.43,37.79,52,3.4375,500001
-122.43,37.79,25,5.0049,460000
-122.44,37.79,52,4.4464,500001
-122.44,37.79,52,4.0882,468800
-122.44,37.79,52,3.6812,500000
-122.44,37.78,52,2.8569,372200
-122.45,37.78,45,3.1576,333300
-122.45,37.79,46,3.7188,500001
-122.45,37.78,52,5.0156,500001
-122.43,37.79,24,2.6782,450000
-122.43,37.78,10,1.3062,220000
-122.44,37.78,39,1.4866,237500
-122.45,37.78,52,3.7159,494400
-122.45,37.78,52,4,355300
-122.46,37.78,47,5.2806,400000
-122.44,37.78,37,3.6875,492300
-122.44,37.78,52,2.8654,280000
-122.44,37.78,44,3.875,412500
-122.45,37.78,43,4.1319,322700
-122.45,37.78,48,3.2011,428300
-122.45,37.78,52,3.6667,418400
-122.44,37.78,16,2.151,146900
-122.43,37.78,49,2.9792,350000
-122.44,37.78,52,3.3882,471400
-122.44,37.78,52,2.943,341700
-122.44,37.78,52,2.4196,346200
-122.44,37.78,31,3.1607,293800
-122.43,37.78,26,2.6392,287500
-122.43,37.78,2,3.6437,275000
-122.42,37.78,19,3.1462,187500
-122.42,37.78,17,1.8438,72500
-122.43,37.78,17,1.077,115000
-122.43,37.78,24,0.9355,112500
-122.42,37.78,52,2.4414,275000
-122.42,37.78,52,2.1516,187500
-122.43,37.78,29,1.3844,177500
-122.43,37.78,52,2.105,316700
-122.43,37.78,52,2.8202,442900
-122.43,37.77,52,2.9567,425000
-122.44,37.78,52,2.5721,475000
-122.44,37.77,52,2.0161,364300
-122.45,37.77,52,3.3679,350000
-122.45,37.77,52,3.3068,500001
-122.45,37.77,52,3.0906,500001
-122.44,37.77,52,3.6186,500001
-122.45,37.77,52,4.1417,500000
-122.45,37.77,52,3.0409,500000
-122.45,37.77,52,3.35,492900
-122.43,37.77,52,3.3702,335700
-122.43,37.77,52,4.445,400000
-122.44,37.77,52,3.2239,488900
-122.44,37.77,52,3.0766,438900
-122.42,37.77,52,2.5186,250000
-122.42,37.77,52,2.879,450000
-122.43,37.77,52,2.6914,366700
-122.43,37.77,52,2.3977,412500
-122.43,37.77,52,2.3887,337500
-122.43,37.77,52,3.2981,222700
-122.43,37.77,52,2.7587,354500
-122.43,37.77,52,3.6894,418800
-122.44,37.77,52,5.1788,476900
-122.44,37.77,52,4.4085,400000
-122.44,37.76,38,6.8939,455900
-122.44,37.77,52,4.4875,500001
-122.44,37.77,52,4.3667,500001
-122.45,37.76,50,4.6912,500001
-122.45,37.76,52,4.6477,450000
-122.45,37.77,52,3.575,500001
-122.45,37.77,52,4.5052,500001
-122.41,37.78,52,1.1185,55000
-122.41,37.78,52,1.4554,375000
-122.41,37.78,52,3.8625,350000
-122.41,37.77,52,3.2292,275000
-122.41,37.77,52,2.6083,193800
-122.4,37.78,32,2.5742,350000
-122.41,37.77,52,3.4671,250000
-122.41,37.78,52,1.8519,32500
-122.39,37.78,3,4.7105,275000
-122.39,37.78,5,3.6037,187500
-122.39,37.79,52,4.6563,350000
-122.37,37.81,26,2.7909,250000
-122.4,37.78,52,1.6125,112500
-122.4,37.77,52,4.3958,225000
-122.42,37.77,52,2.0548,162500
-122.42,37.77,52,1.375,312500
-122.42,37.76,37,1.3365,225000
-122.42,37.77,52,2.7794,350000
-122.42,37.77,52,2.5755,325000
-122.42,37.76,52,2.5403,250000
-122.43,37.77,52,3.6031,275000
-122.43,37.76,52,3.8261,250000
-122.43,37.76,52,2.8458,350000
-122.44,37.76,52,4.2222,361600
-122.44,37.76,30,4.6053,386100
-122.44,37.75,28,4.3232,316200
-122.44,37.76,35,4.05,423100
-122.44,37.76,50,5.2519,376600
-122.45,37.76,51,5.6235,500001
-122.44,37.76,52,3.3702,370000
-122.44,37.76,52,3.9079,370000
-122.44,37.76,52,5.0731,405400
-122.43,37.76,52,3.5655,427300
-122.43,37.76,52,4.75,500001
-122.43,37.76,52,4.2569,455400
-122.43,37.76,52,3.3565,386400
-122.42,37.76,52,3.3937,270000
-122.42,37.76,52,3.5052,391200
-122.42,37.76,52,2.6803,490000
-122.42,37.76,52,2.0329,225000
-122.42,37.76,52,2.5701,266700
-122.42,37.76,52,1.65,265000
-122.42,37.76,46,1.3824,212500
-122.42,37.75,52,2.1289,250000
-122.42,37.75,52,3.3816,262500
-122.42,37.75,52,2.1971,275000
-122.42,37.75,52,2.2328,250000
-122.42,37.75,52,2.7173,300000
-122.42,37.75,52,3.5536,400000
-122.42,37.75,52,2.9052,400000
-122.42,37.75,52,3,275000
-122.43,37.75,52,3.575,396800
-122.43,37.75,52,4.0625,355600
-122.43,37.75,52,4.0568,387900
-122.43,37.76,52,4.4318,437500
-122.43,37.75,52,4.7946,355600
-122.44,37.75,52,4,375000
-122.44,37.75,52,4.2708,368900
-122.43,37.75,52,3.7545,383700
-122.44,37.75,46,4.2667,338800
-122.44,37.75,52,5.0505,380400
-122.43,37.75,52,3.5114,347500
-122.43,37.75,52,4.875,362200
-122.43,37.75,52,3.95,347700
-122.42,37.75,52,3.2632,306000
-122.42,37.74,52,4.6547,325700
-122.42,37.74,52,3.0833,328100
-122.43,37.74,52,5.0196,324300
-122.43,37.75,52,3.775,325900
-122.43,37.75,40,5.0519,356100
-122.44,37.75,21,4.5469,409700
-122.44,37.74,23,4.2672,391900
-122.44,37.74,52,4.8382,294900
-122.44,37.74,23,4.5375,350000
-122.43,37.74,52,4.7437,331000
-122.43,37.74,52,3.8846,333100
-122.43,37.74,52,5.3292,300900
-122.43,37.73,52,5.0602,298900
-122.43,37.73,52,5.0782,310800
-122.38,37.76,52,1.4886,450000
-122.39,37.76,52,4.0042,208300
-122.39,37.76,52,3.675,162500
-122.39,37.76,52,3.9722,290900
-122.39,37.76,52,4.5057,321600
-122.39,37.76,52,3.7051,253700
-122.4,37.75,44,2.8679,243300
-122.4,37.76,52,4.119,298300
-122.4,37.76,52,4.4375,320000
-122.4,37.76,52,4.4074,277300
-122.41,37.76,52,1.9944,262500
-122.4,37.76,52,2.9312,239100
-122.41,37.76,52,2.8135,260300
-122.41,37.76,52,3.4028,233300
-122.41,37.76,52,3.0865,225000
-122.41,37.76,52,2.6667,325000
-122.41,37.76,52,3.0774,300000
-122.41,37.76,52,3.2964,265000
-122.4,37.75,52,2.0577,214600
-122.41,37.75,52,2.4531,229000
-122.41,37.75,52,3.4063,253900
-122.41,37.75,52,4.2891,230000
-122.41,37.75,52,2.5809,255300
-122.41,37.75,52,2.0325,178100
-122.41,37.75,52,2.3903,236100
-122.41,37.75,9,2.6538,206300
-122.39,37.74,42,2.5694,201000
-122.39,37.73,43,4.3393,217300
-122.4,37.73,45,3.4472,225400
-122.4,37.74,45,2.59,211800
-122.38,37.73,18,1.4282,140400
-122.38,37.73,15,1.4133,203400
-122.39,37.74,45,2.1767,185300
-122.38,37.73,20,2.625,187500
-122.38,37.73,40,2.2167,193800
-122.38,37.73,38,2.1667,193800
-122.39,37.73,46,2.2222,195100
-122.39,37.73,52,2.9063,192000
-122.39,37.73,52,2.8603,189000
-122.4,37.73,48,2.6364,199300
-122.39,37.72,28,1.1125,206300
-122.39,37.72,45,3.6607,192300
-122.39,37.72,52,2.1484,181300
-122.41,37.75,52,3.7813,275900
-122.41,37.74,38,4.1417,270800
-122.41,37.74,34,4.7031,255200
-122.41,37.75,52,3.4073,254700
-122.41,37.75,52,3.5912,284900
-122.41,37.74,48,3.6687,335000
-122.41,37.74,52,1.9464,249000
-122.41,37.74,52,5.5563,250800
-122.42,37.74,52,4.2212,271300
-122.42,37.74,52,4.0391,279900
-122.42,37.74,52,3.8864,281300
-122.42,37.74,52,2.9911,263900
-122.42,37.75,52,3.3555,275000
-122.41,37.74,43,4.1552,240900
-122.41,37.74,47,3.2813,229600
-122.41,37.74,52,3.6429,230000
-122.42,37.73,50,2.888,246400
-122.42,37.74,52,3.4583,240900
-122.42,37.74,52,2.3087,258600
-122.42,37.74,52,4.3125,243000
-122.42,37.73,52,3.3333,292300
-122.43,37.73,52,4.6786,263200
-122.43,37.73,49,4,264000
-122.43,37.73,52,3.6694,275500
-122.43,37.72,48,3.6719,259800
-122.44,37.72,52,4.3125,267200
-122.44,37.73,52,4.3898,270000
-122.44,37.73,52,5.0224,261900
-122.42,37.73,46,4.0132,229400
-122.42,37.73,35,4.625,279300
-122.42,37.73,35,4.5769,254500
-122.43,37.73,52,4.1071,240900
-122.41,37.73,42,3.4231,230200
-122.4,37.73,50,3.4769,238700
-122.4,37.73,42,2.3625,233000
-122.41,37.73,52,3.7835,271300
-122.41,37.73,41,4.0642,272500
-122.42,37.73,48,4.0781,250300
-122.4,37.72,47,4.2672,219400
-122.4,37.72,37,2.1187,239300
-122.41,37.73,33,3.8643,276200
-122.41,37.72,35,4.8214,242900
-122.41,37.72,32,4.0583,236200
-122.42,37.72,37,4.0071,244700
-122.43,37.72,50,3.6667,252600
-122.43,37.72,49,3.6885,254000
-122.43,37.72,52,3.7105,250500
-122.44,37.72,52,3.8274,252000
-122.43,37.72,52,3.0107,242000
-122.43,37.73,52,3.8934,251800
-122.43,37.73,52,3.1786,222600
-122.44,37.72,49,3.4605,265000
-122.44,37.72,48,3.9565,268500
-122.45,37.72,52,4.3036,261800
-122.44,37.72,52,3.7143,260000
-122.45,37.71,46,4.3846,270600
-122.45,37.71,52,3.8583,261600
-122.45,37.71,41,3.9167,243600
-122.46,37.71,52,4.0547,246200
-122.46,37.71,47,4,231600
-122.43,37.71,35,4.5,266900
-122.43,37.71,52,4.0234,266500
-122.43,37.71,52,3.1908,255600
-122.44,37.72,52,3.8958,247700
-122.44,37.71,52,3.9567,251500
-122.44,37.71,46,5.3913,248900
-122.44,37.71,31,5.0201,264100
-122.45,37.71,34,3.5536,251000
-122.4,37.72,40,3.0313,219100
-122.4,37.71,40,3.0469,238000
-122.41,37.71,47,3.4773,226300
-122.41,37.71,28,1.2269,181900
-122.41,37.71,40,4.9926,213900
-122.41,37.71,49,3.495,217800
-122.4,37.72,41,3.8625,218300
-122.4,37.72,47,4.2727,241900
-122.45,37.77,52,3.5435,278600
-122.46,37.76,52,3.4531,414300
-122.46,37.77,52,3.75,435700
-122.46,37.76,52,3.93,390000
-122.45,37.76,31,3.5744,500000
-122.46,37.76,28,6.1636,367700
-122.46,37.75,26,4.5352,374200
-122.47,37.76,52,2.9899,406500
-122.47,37.76,52,2.5933,359600
-122.47,37.76,49,3.2679,345700
-122.47,37.76,52,4.0793,306700
-122.47,37.76,48,2.8711,329600
-122.47,37.76,40,3.2083,330000
-122.47,37.76,52,3.3239,350000
-122.47,37.76,39,3.6346,338000
-122.47,37.75,45,4.4312,361000
-122.47,37.75,51,4.0089,357000
-122.47,37.75,49,5.482,366300
-122.47,37.76,34,5.1893,420300
-122.47,37.76,48,4.4946,358600
-122.46,37.75,52,5.8151,500001
-122.46,37.75,52,10.7569,500001
-122.47,37.75,51,9.3603,500001
-122.47,37.75,46,6.1592,381700
-122.47,37.75,52,4.6071,337400
-122.47,37.74,52,4.0846,333600
-122.45,37.75,36,6.0274,349000
-122.45,37.75,36,4.95,322600
-122.45,37.75,35,3.0804,313400
-122.46,37.75,52,6.5372,394000
-122.45,37.74,52,4.375,349500
-122.46,37.74,51,6.2561,431000
-122.45,37.74,46,5.0887,335100
-122.44,37.73,43,5.5622,313600
-122.45,37.74,38,6.203,346800
-122.46,37.74,52,5.3961,416900
-122.46,37.74,52,10.959,500001
-122.47,37.74,52,8.1189,500001
-122.47,37.74,52,5.6787,363600
-122.47,37.74,52,4.9537,365600
-122.46,37.73,52,7.8476,500001
-122.46,37.73,52,8.0069,426800
-122.46,37.72,52,6.7228,405200
-122.47,37.73,52,5.9245,484600
-122.47,37.73,52,10.7309,500001
-122.47,37.73,50,10.6605,500001
-122.47,37.72,46,5.9114,399000
-122.46,37.73,52,6.8322,394100
-122.45,37.73,52,5.1238,335100
-122.46,37.73,52,5.2088,344200
-122.44,37.73,39,4.7813,275500
-122.44,37.73,52,3.8304,261400
-122.45,37.73,52,3.2448,266200
-122.45,37.73,52,5.0634,264200
-122.44,37.73,46,4.1932,269200
-122.45,37.72,52,4.2167,231900
-122.45,37.72,46,4.7143,219300
-122.45,37.72,47,4.475,221200
-122.45,37.72,51,3.6581,225000
-122.46,37.72,47,3.3208,238600
-122.46,37.72,49,4.0859,228600
-122.46,37.72,48,3.2875,221500
-122.46,37.72,45,4.0855,244100
-122.46,37.72,39,2.9688,232000
-122.47,37.71,44,4.1939,237900
-122.47,37.71,42,3.5156,239400
-122.47,37.72,43,2.5333,239300
-122.47,37.72,46,3,246700
-122.47,37.72,49,4.5913,259700
-122.45,37.72,45,2.9119,228900
-122.45,37.71,45,4.2562,221600
-122.46,37.71,52,4.1406,219500
-122.46,37.71,49,2.875,225000
-122.46,37.72,37,3.0703,211800
-122.48,37.76,48,3.9758,348600
-122.48,37.76,48,3.275,332100
-122.48,37.76,52,3.9097,323800
-122.48,37.76,50,4.0977,322100
-122.48,37.76,52,4.1397,331300
-122.48,37.76,52,4.4094,336100
-122.49,37.76,52,5.8096,339800
-122.49,37.76,52,3.5302,329600
-122.49,37.76,52,3.5909,331200
-122.49,37.76,52,4.0391,332700
-122.49,37.76,48,3.5278,339800
-122.49,37.76,49,4.3977,353600
-122.49,37.76,49,4.3281,323100
-122.48,37.75,51,4.4,318400
-122.48,37.75,52,4.3393,317600
-122.48,37.74,52,3.6859,311800
-122.48,37.75,49,4.4375,329200
-122.48,37.75,48,3.7734,314700
-122.48,37.75,52,4.7703,331000
-122.49,37.75,48,3.7361,320200
-122.49,37.75,47,3.7054,308500
-122.49,37.75,45,4.8036,297800
-122.49,37.75,43,3.9205,319100
-122.49,37.75,48,3.7562,321200
-122.49,37.75,52,4.8516,323800
-122.49,37.74,52,3.4583,321300
-122.48,37.74,52,4.0208,323100
-122.48,37.74,52,4.131,314300
-122.48,37.74,52,3.9236,335000
-122.49,37.73,48,6.2642,438500
-122.49,37.74,48,3.8333,340800
-122.49,37.74,52,4.3909,317700
-122.49,37.74,52,4.5744,315200
-122.48,37.73,52,5.1681,500001
-122.48,37.73,47,5.2598,371500
-122.49,37.73,39,5.1991,369400
-122.49,37.73,37,3.9219,433300
-122.49,37.73,36,5.6204,406200
-122.48,37.73,38,3.1359,350000
-122.47,37.72,47,3.2059,350000
-122.48,37.71,43,3.5296,400000
-122.48,37.72,45,4.1116,187500
-122.48,37.72,46,3.2321,112500
-122.5,37.76,52,3.7083,307700
-122.5,37.76,43,3.1406,316200
-122.5,37.76,50,3.9464,295600
-122.5,37.76,48,3.8333,296300
-122.5,37.76,46,4.5329,278800
-122.5,37.75,45,4.1419,291500
-122.5,37.75,43,4.0985,283200
-122.51,37.76,43,2.8448,268900
-122.51,37.76,43,3.0465,274200
-122.51,37.76,40,3.2792,260800
-122.5,37.76,46,4.2644,284100
-122.5,37.76,45,3.3393,272300
-122.5,37.75,45,4.3859,270200
-122.5,37.75,44,3.4919,271800
-122.54,37.76,45,3.96,272200
-122.5,37.75,44,2.9632,286300
-122.5,37.74,40,3.7969,297800
-122.5,37.74,45,3.7552,296600
-122.49,37.74,44,5.6826,300000
-122.5,37.74,44,3.5,275700
-122.5,37.74,44,3.875,275700
-122.5,37.75,46,4.0217,272400
-122.5,37.74,44,4.0625,272800
-122.5,37.74,42,3.9583,273700
-122.5,37.74,44,4.3611,268100
-122.54,37.74,42,4.1786,271100
-122.46,37.79,52,4.1029,500001
-122.46,37.78,52,2.9293,350000
-122.46,37.78,52,3.0265,350000
-122.46,37.79,52,3.7419,500001
-122.46,37.78,52,3.7887,500001
-122.47,37.78,51,2.7431,307100
-122.47,37.78,52,3.7292,416700
-122.47,37.79,52,4.75,500001
-122.47,37.79,52,2.8125,500001
-122.47,37.79,52,3.9688,483300
-122.47,37.78,52,3.5221,443300
-122.47,37.78,52,4.1339,396400
-122.48,37.78,48,3.129,375000
-122.48,37.79,52,4.1148,457800
-122.48,37.78,44,3.1653,335300
-122.49,37.78,32,3.2028,322900
-122.49,37.78,46,3.6148,352200
-122.48,37.79,52,9.1881,500001
-122.49,37.79,52,6.1407,500001
-122.49,37.79,52,10.7058,500001
-122.46,37.78,52,3.4236,376800
-122.46,37.78,52,3.4605,441700
-122.46,37.78,52,3.2396,375000
-122.46,37.78,52,2.8553,360700
-122.46,37.77,52,3.9375,402900
-122.47,37.77,52,4.1635,398400
-122.47,37.78,52,4.0652,421300
-122.47,37.78,52,3.1989,446900
-122.47,37.78,52,3.1392,422400
-122.47,37.78,52,4.0208,414600
-122.47,37.78,52,4.1856,404700
-122.47,37.77,52,3.8571,366700
-122.48,37.78,52,3.4883,337200
-122.48,37.78,52,4.218,393800
-122.48,37.77,52,3.8899,348500
-122.48,37.78,50,3.5588,346400
-122.48,37.78,52,3.5865,311400
-122.49,37.78,47,3.0877,329100
-122.49,37.78,52,3.0278,356300
-122.49,37.77,52,3.7036,369200
-122.5,37.77,52,4.125,359500
-122.49,37.78,52,2.6719,318500
-122.49,37.78,42,3.6429,328400
-122.49,37.78,49,4.2414,500001
-122.5,37.78,50,3.5833,348500
-122.5,37.77,52,3.9954,324700
-122.5,37.77,52,5.0562,336700
-122.5,37.77,52,3.5833,322900
-122.5,37.78,46,3.7167,332800
-122.51,37.78,45,4.7328,351100
-122.51,37.78,47,4.0353,342200
-122.55,37.79,32,2.9201,322200
-122.47,37.81,45,3.4051,500001
-122.5,37.79,52,15.0001,500001
-122.54,37.72,17,3.527,318900
-122.42,37.72,42,1.2387,212800
-122.36,37.72,10,2.7083,180400
-122.39,37.74,52,10.2264,225000
-122.4,37.75,26,6.1359,225000
-122.38,37.71,47,4.2708,207100
-122.4,37.71,47,3.3625,223700
-121.28,37.96,28,0.9365,52500
-121.28,37.95,49,1.1094,52500
-121.28,37.95,46,1.2904,63300
-121.29,37.96,52,1.2411,112500
-121.29,37.96,52,0.8738,75000
-121.29,37.95,16,0.7714,87500
-121.3,37.95,9,2.2024,45000
-121.29,37.95,52,0.7917,22500
-121.3,37.96,24,1.7875,76800
-121.31,37.96,48,2.3393,77600
-121.29,37.97,52,1.2962,110200
-121.29,37.96,48,1.3438,103100
-121.29,37.96,50,1.3191,92300
-121.3,37.96,31,1.125,110400
-121.3,37.96,52,3.6591,105100
-121.3,37.96,52,1.7788,97400
-121.31,37.96,52,3.226,107600
-121.31,37.96,52,3.3466,92600
-121.28,37.97,47,1.65,66000
-121.27,37.96,43,1.425,61300
-121.27,37.95,43,1.7212,59000
-121.27,37.95,52,1.8261,54600
-121.27,37.94,38,1.7386,52000
-121.28,37.94,44,1.4688,56800
-121.28,37.94,48,1.7039,52700
-121.29,37.95,52,0.696,42500
-121.29,37.94,40,2.0303,63800
-121.32,37.95,40,1.2625,43000
-121.31,37.94,41,1.9531,45000
-121.3,37.94,40,1.3417,60800
-121.3,37.94,52,2.375,67500
-121.32,37.94,36,2.625,55000
-121.31,37.96,52,3.6094,118400
-121.32,37.96,47,3.1845,87200
-121.32,37.96,46,2.0398,88100
-121.33,37.96,42,2.5488,80300
-121.34,37.96,27,2.1284,59400
-121.32,37.95,36,1.7885,62100
-121.32,37.96,5,2.7656,50000
-121.34,37.97,33,3.765,94600
-121.34,37.96,23,3.0354,113700
-121.35,37.97,33,3.1406,93900
-121.36,37.96,32,3.9922,247400
-121.35,37.96,21,5.8995,189900
-121.32,37.98,37,3.066,94100
-121.33,37.98,36,3.4625,84600
-121.33,37.97,38,3.5404,91600
-121.32,37.97,46,3.3235,87800
-121.32,37.97,43,2.9107,88800
-121.33,37.96,20,2.5195,92600
-121.33,37.97,43,3.5703,87400
-121.33,37.97,36,2.0043,90800
-121.31,37.98,47,3.0625,141500
-121.3,37.97,52,4.061,113600
-121.31,37.97,42,5.1915,183700
-121.31,37.97,45,3.6667,123100
-121.29,37.98,42,2.625,65400
-121.29,37.97,52,1.7794,98800
-121.29,37.98,49,2.5043,76700
-121.3,37.98,47,4.175,98300
-121.3,37.97,52,2.2981,105400
-121.29,37.99,41,3.4141,90600
-121.29,37.99,30,1.5152,81300
-121.3,37.99,38,2.6673,87500
-121.3,37.98,39,2.6364,93800
-121.28,37.99,42,2.8854,55700
-121.26,37.98,32,2.1265,55700
-121.27,37.98,43,2.5714,70000
-121.27,37.98,43,2.6812,72800
-121.28,37.98,52,2.1429,69900
-121.29,37.99,45,1.6944,75200
-121.27,37.97,39,1.1141,54400
-121.26,37.96,43,2.5,63600
-121.27,37.96,43,1.962,52700
-121.27,37.96,52,2.5625,54200
-121.26,37.98,41,0.9782,54200
-121.25,37.98,39,1.5329,48300
-121.26,37.97,31,2.5536,50500
-121.25,37.97,34,1.7895,63100
-121.26,37.96,43,2.3056,62300
-121.26,37.97,41,3.0352,69800
-121.25,37.97,41,2.0375,75000
-121.26,37.96,35,1.7898,63500
-121.25,37.95,40,2.0817,55300
-121.26,37.95,44,1.725,59300
-121.26,37.95,39,2.1583,62000
-121.27,37.96,41,1.275,54000
-121.26,37.96,40,2.5234,62800
-121.25,37.96,26,2.4866,68300
-121.24,37.96,29,1.9187,57700
-121.25,37.95,46,1.9402,62200
-121.24,37.95,36,3.7734,63800
-121.25,37.94,30,1.7798,65900
-121.24,37.94,5,2.8705,113600
-121.24,37.93,21,2.0893,65000
-121.25,37.94,28,2.3269,55900
-121.25,37.93,31,2.0833,48300
-121.26,37.93,33,1.4583,53000
-121.26,37.94,43,1.7574,51700
-121.27,37.93,24,2.125,61200
-121.28,37.94,35,1.9375,56700
-121.28,37.92,36,2.1705,60300
-121.28,37.94,40,1.8814,57700
